LIGHT (lux),Time since start in ms,YYYY-MO-DD HH-MI-SS.SSSS
33.00,436379,2022-03-30 20:59:29.9540
33.00,436426,2022-03-30 20:59:30.0010
33.00,436471,2022-03-30 20:59:30.0450
33.00,436517,2022-03-30 20:59:30.0910
33.00,436564,2022-03-30 20:59:30.1390
33.00,436611,2022-03-30 20:59:30.1850
33.00,436656,2022-03-30 20:59:30.2310
33.00,436712,2022-03-30 20:59:30.2860
34.00,436765,2022-03-30 20:59:30.3390
34.00,436813,2022-03-30 20:59:30.3880
34.00,436872,2022-03-30 20:59:30.4460
34.00,436920,2022-03-30 20:59:30.4940
34.00,436967,2022-03-30 20:59:30.5410
34.00,437014,2022-03-30 20:59:30.5890
34.00,437061,2022-03-30 20:59:30.6360
34.00,437110,2022-03-30 20:59:30.6840
34.00,437161,2022-03-30 20:59:30.7360
34.00,437209,2022-03-30 20:59:30.7840
34.00,437257,2022-03-30 20:59:30.8320
34.00,437304,2022-03-30 20:59:30.8790
34.00,437349,2022-03-30 20:59:30.9240
34.00,437383,2022-03-30 20:59:30.9570
45.00,437411,2022-03-30 20:59:30.9860
45.00,437448,2022-03-30 20:59:31.0230
45.00,437495,2022-03-30 20:59:31.0690
45.00,437541,2022-03-30 20:59:31.1150
45.00,437589,2022-03-30 20:59:31.1630
45.00,437635,2022-03-30 20:59:31.2090
45.00,437682,2022-03-30 20:59:31.2560
45.00,437726,2022-03-30 20:59:31.3000
45.00,437768,2022-03-30 20:59:31.3430
45.00,437802,2022-03-30 20:59:31.3760
45.00,437828,2022-03-30 20:59:31.4030
45.00,437859,2022-03-30 20:59:31.4340
45.00,437893,2022-03-30 20:59:31.4670
45.00,437941,2022-03-30 20:59:31.5160
45.00,437989,2022-03-30 20:59:31.5630
45.00,438036,2022-03-30 20:59:31.6100
45.00,438070,2022-03-30 20:59:31.6440
45.00,438100,2022-03-30 20:59:31.6740
35.00,438151,2022-03-30 20:59:31.7250
35.00,438196,2022-03-30 20:59:31.7710
35.00,438242,2022-03-30 20:59:31.8160
35.00,438295,2022-03-30 20:59:31.8690
35.00,438340,2022-03-30 20:59:31.9150
35.00,438374,2022-03-30 20:59:31.9480
35.00,438410,2022-03-30 20:59:31.9840
35.00,438460,2022-03-30 20:59:32.0340
35.00,438514,2022-03-30 20:59:32.0880
35.00,438559,2022-03-30 20:59:32.1330
35.00,438604,2022-03-30 20:59:32.1780
35.00,438640,2022-03-30 20:59:32.2140
35.00,438670,2022-03-30 20:59:32.2450
35.00,438723,2022-03-30 20:59:32.2980
35.00,438769,2022-03-30 20:59:32.3440
35.00,438815,2022-03-30 20:59:32.3890
33.00,438862,2022-03-30 20:59:32.4370
33.00,438910,2022-03-30 20:59:32.4840
33.00,438955,2022-03-30 20:59:32.5300
33.00,439003,2022-03-30 20:59:32.5780
33.00,439051,2022-03-30 20:59:32.6250
33.00,439097,2022-03-30 20:59:32.6720
33.00,439135,2022-03-30 20:59:32.7090
33.00,439163,2022-03-30 20:59:32.7370
33.00,439195,2022-03-30 20:59:32.7700
33.00,439234,2022-03-30 20:59:32.8080
33.00,439280,2022-03-30 20:59:32.8540
33.00,439313,2022-03-30 20:59:32.8870
33.00,439342,2022-03-30 20:59:32.9170
33.00,439381,2022-03-30 20:59:32.9560
33.00,439429,2022-03-30 20:59:33.0030
33.00,439476,2022-03-30 20:59:33.0500
43.00,439538,2022-03-30 20:59:33.1130
43.00,439583,2022-03-30 20:59:33.1580
43.00,439630,2022-03-30 20:59:33.2040
43.00,439676,2022-03-30 20:59:33.2510
43.00,439720,2022-03-30 20:59:33.2940
43.00,439758,2022-03-30 20:59:33.3330
43.00,439789,2022-03-30 20:59:33.3640
43.00,439833,2022-03-30 20:59:33.4080
43.00,439880,2022-03-30 20:59:33.4550
43.00,439930,2022-03-30 20:59:33.5050
43.00,439975,2022-03-30 20:59:33.5490
43.00,440022,2022-03-30 20:59:33.5960
43.00,440067,2022-03-30 20:59:33.6420
43.00,440114,2022-03-30 20:59:33.6890
43.00,440161,2022-03-30 20:59:33.7360
43.00,440207,2022-03-30 20:59:33.7810
37.00,440257,2022-03-30 20:59:33.8310
37.00,440305,2022-03-30 20:59:33.8790
37.00,440352,2022-03-30 20:59:33.9260
37.00,440397,2022-03-30 20:59:33.9720
37.00,440447,2022-03-30 20:59:34.0220
37.00,440495,2022-03-30 20:59:34.0700
37.00,440539,2022-03-30 20:59:34.1140
37.00,440586,2022-03-30 20:59:34.1610
37.00,440633,2022-03-30 20:59:34.2070
37.00,440680,2022-03-30 20:59:34.2540
37.00,440725,2022-03-30 20:59:34.2990
37.00,440774,2022-03-30 20:59:34.3480
37.00,440821,2022-03-30 20:59:34.3960
37.00,440870,2022-03-30 20:59:34.4450
37.00,440918,2022-03-30 20:59:34.4920
33.00,440965,2022-03-30 20:59:34.5390
33.00,441012,2022-03-30 20:59:34.5870
33.00,441053,2022-03-30 20:59:34.6280
33.00,441081,2022-03-30 20:59:34.6560
33.00,441119,2022-03-30 20:59:34.6940
33.00,441147,2022-03-30 20:59:34.7210
33.00,441179,2022-03-30 20:59:34.7540
33.00,441212,2022-03-30 20:59:34.7870
33.00,441251,2022-03-30 20:59:34.8260
33.00,441299,2022-03-30 20:59:34.8730
33.00,441346,2022-03-30 20:59:34.9200
33.00,441397,2022-03-30 20:59:34.9720
33.00,441441,2022-03-30 20:59:35.0150
33.00,441477,2022-03-30 20:59:35.0510
33.00,441524,2022-03-30 20:59:35.0980
33.00,441572,2022-03-30 20:59:35.1470
33.00,441619,2022-03-30 20:59:35.1940
40.00,441656,2022-03-30 20:59:35.2310
40.00,441686,2022-03-30 20:59:35.2600
40.00,441732,2022-03-30 20:59:35.3070
40.00,441779,2022-03-30 20:59:35.3540
40.00,441826,2022-03-30 20:59:35.4010
40.00,441874,2022-03-30 20:59:35.4480
40.00,441921,2022-03-30 20:59:35.4960
40.00,441969,2022-03-30 20:59:35.5440
40.00,442019,2022-03-30 20:59:35.5930
40.00,442066,2022-03-30 20:59:35.6400
40.00,442113,2022-03-30 20:59:35.6880
40.00,442160,2022-03-30 20:59:35.7350
40.00,442206,2022-03-30 20:59:35.7800
40.00,442251,2022-03-30 20:59:35.8250
40.00,442297,2022-03-30 20:59:35.8720
40.00,442345,2022-03-30 20:59:35.9190
40.00,442390,2022-03-30 20:59:35.9640
40.00,442438,2022-03-30 20:59:36.0130
40.00,442484,2022-03-30 20:59:36.0590
40.00,442536,2022-03-30 20:59:36.1100
40.00,442582,2022-03-30 20:59:36.1570
40.00,442630,2022-03-30 20:59:36.2050
40.00,442676,2022-03-30 20:59:36.2500
40.00,442724,2022-03-30 20:59:36.2990
40.00,442770,2022-03-30 20:59:36.3450
40.00,442819,2022-03-30 20:59:36.3930
40.00,442867,2022-03-30 20:59:36.4410
40.00,442914,2022-03-30 20:59:36.4890
40.00,442961,2022-03-30 20:59:36.5350
40.00,443009,2022-03-30 20:59:36.5830
33.00,443059,2022-03-30 20:59:36.6330
33.00,443106,2022-03-30 20:59:36.6800
33.00,443152,2022-03-30 20:59:36.7270
33.00,443200,2022-03-30 20:59:36.7750
33.00,443246,2022-03-30 20:59:36.8200
33.00,443293,2022-03-30 20:59:36.8680
33.00,443340,2022-03-30 20:59:36.9140
33.00,443389,2022-03-30 20:59:36.9630
33.00,443436,2022-03-30 20:59:37.0110
33.00,443479,2022-03-30 20:59:37.0540
33.00,443524,2022-03-30 20:59:37.0980
33.00,443556,2022-03-30 20:59:37.1300
33.00,443588,2022-03-30 20:59:37.1630
33.00,443625,2022-03-30 20:59:37.2000
33.00,443662,2022-03-30 20:59:37.2360
33.00,443708,2022-03-30 20:59:37.2830
36.00,443756,2022-03-30 20:59:37.3300
36.00,443801,2022-03-30 20:59:37.3760
36.00,443844,2022-03-30 20:59:37.4190
36.00,443891,2022-03-30 20:59:37.4650
36.00,443937,2022-03-30 20:59:37.5120
36.00,443986,2022-03-30 20:59:37.5600
36.00,444032,2022-03-30 20:59:37.6060
36.00,444078,2022-03-30 20:59:37.6530
36.00,444114,2022-03-30 20:59:37.6890
36.00,444161,2022-03-30 20:59:37.7350
36.00,444209,2022-03-30 20:59:37.7840
36.00,444255,2022-03-30 20:59:37.8300
36.00,444301,2022-03-30 20:59:37.8760
36.00,444346,2022-03-30 20:59:37.9200
36.00,444392,2022-03-30 20:59:37.9660
44.00,444439,2022-03-30 20:59:38.0140
44.00,444484,2022-03-30 20:59:38.0580
44.00,444530,2022-03-30 20:59:38.1050
44.00,444575,2022-03-30 20:59:38.1490
44.00,444622,2022-03-30 20:59:38.1970
44.00,444668,2022-03-30 20:59:38.2420
44.00,444714,2022-03-30 20:59:38.2880
44.00,444757,2022-03-30 20:59:38.3320
44.00,444792,2022-03-30 20:59:38.3660
44.00,444813,2022-03-30 20:59:38.3880
44.00,444847,2022-03-30 20:59:38.4220
44.00,444884,2022-03-30 20:59:38.4590
44.00,444932,2022-03-30 20:59:38.5060
44.00,444978,2022-03-30 20:59:38.5520
44.00,445023,2022-03-30 20:59:38.5970
44.00,445059,2022-03-30 20:59:38.6340
44.00,445088,2022-03-30 20:59:38.6620
44.00,445130,2022-03-30 20:59:38.7050
33.00,445180,2022-03-30 20:59:38.7550
33.00,445228,2022-03-30 20:59:38.8030
33.00,445278,2022-03-30 20:59:38.8530
33.00,445325,2022-03-30 20:59:38.8990
33.00,445362,2022-03-30 20:59:38.9360
33.00,445392,2022-03-30 20:59:38.9670
33.00,445416,2022-03-30 20:59:38.9900
33.00,445455,2022-03-30 20:59:39.0300
33.00,445492,2022-03-30 20:59:39.0660
33.00,445524,2022-03-30 20:59:39.0990
33.00,445576,2022-03-30 20:59:39.1500
33.00,445625,2022-03-30 20:59:39.1990
33.00,445669,2022-03-30 20:59:39.2440
33.00,445720,2022-03-30 20:59:39.2950
33.00,445767,2022-03-30 20:59:39.3420
33.00,445816,2022-03-30 20:59:39.3900
33.00,445866,2022-03-30 20:59:39.4410
33.00,445908,2022-03-30 20:59:39.4830
33.00,445941,2022-03-30 20:59:39.5160
33.00,445971,2022-03-30 20:59:39.5450
33.00,446009,2022-03-30 20:59:39.5840
33.00,446056,2022-03-30 20:59:39.6310
33.00,446102,2022-03-30 20:59:39.6770
33.00,446148,2022-03-30 20:59:39.7230
33.00,446194,2022-03-30 20:59:39.7680
33.00,446240,2022-03-30 20:59:39.8140
33.00,446285,2022-03-30 20:59:39.8600
33.00,446333,2022-03-30 20:59:39.9070
33.00,446376,2022-03-30 20:59:39.9510
33.00,446412,2022-03-30 20:59:39.9860
33.00,446453,2022-03-30 20:59:40.0270
33.00,446499,2022-03-30 20:59:40.0740
45.00,446547,2022-03-30 20:59:40.1220
45.00,446581,2022-03-30 20:59:40.1550
45.00,446627,2022-03-30 20:59:40.2020
45.00,446678,2022-03-30 20:59:40.2530
45.00,446714,2022-03-30 20:59:40.2890
45.00,446760,2022-03-30 20:59:40.3350
45.00,446807,2022-03-30 20:59:40.3810
45.00,446854,2022-03-30 20:59:40.4290
45.00,446901,2022-03-30 20:59:40.4760
45.00,446948,2022-03-30 20:59:40.5230
45.00,446998,2022-03-30 20:59:40.5720
45.00,447045,2022-03-30 20:59:40.6200
45.00,447091,2022-03-30 20:59:40.6660
45.00,447138,2022-03-30 20:59:40.7120
45.00,447192,2022-03-30 20:59:40.7670
45.00,447242,2022-03-30 20:59:40.8170
35.00,447291,2022-03-30 20:59:40.8660
35.00,447337,2022-03-30 20:59:40.9110
35.00,447383,2022-03-30 20:59:40.9570
35.00,447430,2022-03-30 20:59:41.0050
35.00,447476,2022-03-30 20:59:41.0500
35.00,447522,2022-03-30 20:59:41.0970
35.00,447580,2022-03-30 20:59:41.1550
35.00,447615,2022-03-30 20:59:41.1900
35.00,447663,2022-03-30 20:59:41.2380
35.00,447708,2022-03-30 20:59:41.2820
35.00,447750,2022-03-30 20:59:41.3250
35.00,447793,2022-03-30 20:59:41.3680
35.00,447840,2022-03-30 20:59:41.4140
35.00,447886,2022-03-30 20:59:41.4600
35.00,447930,2022-03-30 20:59:41.5050
33.00,447992,2022-03-30 20:59:41.5670
33.00,448038,2022-03-30 20:59:41.6120
33.00,448084,2022-03-30 20:59:41.6590
33.00,448132,2022-03-30 20:59:41.7070
33.00,448194,2022-03-30 20:59:41.7680
33.00,448241,2022-03-30 20:59:41.8160
33.00,448293,2022-03-30 20:59:41.8670
33.00,448340,2022-03-30 20:59:41.9140
33.00,448390,2022-03-30 20:59:41.9640
33.00,448436,2022-03-30 20:59:42.0110
33.00,448484,2022-03-30 20:59:42.0590
33.00,448530,2022-03-30 20:59:42.1050
33.00,448577,2022-03-30 20:59:42.1520
33.00,448625,2022-03-30 20:59:42.2000
42.00,448674,2022-03-30 20:59:42.2490
42.00,448722,2022-03-30 20:59:42.2960
42.00,448770,2022-03-30 20:59:42.3440
42.00,448817,2022-03-30 20:59:42.3920
42.00,448854,2022-03-30 20:59:42.4280
42.00,448885,2022-03-30 20:59:42.4590
42.00,448918,2022-03-30 20:59:42.4920
42.00,448972,2022-03-30 20:59:42.5460
42.00,449011,2022-03-30 20:59:42.5860
42.00,449059,2022-03-30 20:59:42.6340
42.00,449106,2022-03-30 20:59:42.6800
42.00,449152,2022-03-30 20:59:42.7260
42.00,449200,2022-03-30 20:59:42.7750
42.00,449248,2022-03-30 20:59:42.8220
42.00,449295,2022-03-30 20:59:42.8690
42.00,449338,2022-03-30 20:59:42.9130
38.00,449386,2022-03-30 20:59:42.9610
38.00,449432,2022-03-30 20:59:43.0060
38.00,449470,2022-03-30 20:59:43.0440
38.00,449506,2022-03-30 20:59:43.0800
38.00,449537,2022-03-30 20:59:43.1110
38.00,449564,2022-03-30 20:59:43.1390
38.00,449596,2022-03-30 20:59:43.1700
38.00,449627,2022-03-30 20:59:43.2010
38.00,449656,2022-03-30 20:59:43.2310
38.00,449697,2022-03-30 20:59:43.2710
38.00,449745,2022-03-30 20:59:43.3190
38.00,449793,2022-03-30 20:59:43.3670
38.00,449836,2022-03-30 20:59:43.4110
38.00,449883,2022-03-30 20:59:43.4570
38.00,449916,2022-03-30 20:59:43.4900
38.00,449963,2022-03-30 20:59:43.5370
38.00,450008,2022-03-30 20:59:43.5820
33.00,450050,2022-03-30 20:59:43.6240
33.00,450096,2022-03-30 20:59:43.6710
33.00,450143,2022-03-30 20:59:43.7170
33.00,450190,2022-03-30 20:59:43.7650
33.00,450241,2022-03-30 20:59:43.8160
33.00,450289,2022-03-30 20:59:43.8630
33.00,450334,2022-03-30 20:59:43.9090
33.00,450384,2022-03-30 20:59:43.9580
33.00,450433,2022-03-30 20:59:44.0070
33.00,450497,2022-03-30 20:59:44.0720
33.00,450549,2022-03-30 20:59:44.1230
33.00,450593,2022-03-30 20:59:44.1680
33.00,450641,2022-03-30 20:59:44.2150
33.00,450691,2022-03-30 20:59:44.2650
33.00,450737,2022-03-30 20:59:44.3120
39.00,450788,2022-03-30 20:59:44.3630
39.00,450837,2022-03-30 20:59:44.4110
39.00,450880,2022-03-30 20:59:44.4550
39.00,450927,2022-03-30 20:59:44.5020
39.00,450974,2022-03-30 20:59:44.5480
39.00,451020,2022-03-30 20:59:44.5950
39.00,451068,2022-03-30 20:59:44.6420
39.00,451114,2022-03-30 20:59:44.6890
39.00,451161,2022-03-30 20:59:44.7350
39.00,451210,2022-03-30 20:59:44.7840
39.00,451254,2022-03-30 20:59:44.8290
39.00,451297,2022-03-30 20:59:44.8720
39.00,451343,2022-03-30 20:59:44.9180
39.00,451393,2022-03-30 20:59:44.9680
39.00,451439,2022-03-30 20:59:45.0140
41.00,451489,2022-03-30 20:59:45.0630
41.00,451533,2022-03-30 20:59:45.1070
41.00,451570,2022-03-30 20:59:45.1440
41.00,451616,2022-03-30 20:59:45.1910
41.00,451666,2022-03-30 20:59:45.2400
41.00,451714,2022-03-30 20:59:45.2880
41.00,451762,2022-03-30 20:59:45.3360
41.00,451808,2022-03-30 20:59:45.3820
41.00,451854,2022-03-30 20:59:45.4290
41.00,451902,2022-03-30 20:59:45.4770
41.00,451944,2022-03-30 20:59:45.5180
41.00,451988,2022-03-30 20:59:45.5630
41.00,452034,2022-03-30 20:59:45.6090
41.00,452067,2022-03-30 20:59:45.6410
41.00,452103,2022-03-30 20:59:45.6780
41.00,452153,2022-03-30 20:59:45.7270
33.00,452203,2022-03-30 20:59:45.7770
33.00,452248,2022-03-30 20:59:45.8230
33.00,452295,2022-03-30 20:59:45.8690
33.00,452333,2022-03-30 20:59:45.9070
33.00,452362,2022-03-30 20:59:45.9370
33.00,452410,2022-03-30 20:59:45.9840
33.00,452457,2022-03-30 20:59:46.0310
33.00,452504,2022-03-30 20:59:46.0790
33.00,452550,2022-03-30 20:59:46.1240
33.00,452596,2022-03-30 20:59:46.1710
33.00,452643,2022-03-30 20:59:46.2170
33.00,452689,2022-03-30 20:59:46.2640
33.00,452733,2022-03-30 20:59:46.3080
33.00,452781,2022-03-30 20:59:46.3560
33.00,452829,2022-03-30 20:59:46.4040
36.00,452877,2022-03-30 20:59:46.4520
36.00,452922,2022-03-30 20:59:46.4960
36.00,452967,2022-03-30 20:59:46.5410
36.00,453011,2022-03-30 20:59:46.5860
36.00,453057,2022-03-30 20:59:46.6320
36.00,453103,2022-03-30 20:59:46.6780
36.00,453147,2022-03-30 20:59:46.7210
36.00,453194,2022-03-30 20:59:46.7690
36.00,453239,2022-03-30 20:59:46.8130
36.00,453284,2022-03-30 20:59:46.8580
36.00,453333,2022-03-30 20:59:46.9080
36.00,453383,2022-03-30 20:59:46.9580
36.00,453428,2022-03-30 20:59:47.0030
36.00,453474,2022-03-30 20:59:47.0490
36.00,453519,2022-03-30 20:59:47.0940
33.00,453567,2022-03-30 20:59:47.1410
33.00,453614,2022-03-30 20:59:47.1880
33.00,453659,2022-03-30 20:59:47.2330
33.00,453704,2022-03-30 20:59:47.2790
33.00,453751,2022-03-30 20:59:47.3260
33.00,453797,2022-03-30 20:59:47.3720
33.00,453844,2022-03-30 20:59:47.4190
33.00,453891,2022-03-30 20:59:47.4660
33.00,453937,2022-03-30 20:59:47.5110
33.00,453984,2022-03-30 20:59:47.5590
33.00,454031,2022-03-30 20:59:47.6050
33.00,454077,2022-03-30 20:59:47.6510
33.00,454127,2022-03-30 20:59:47.7010
33.00,454176,2022-03-30 20:59:47.7510
33.00,454220,2022-03-30 20:59:47.7940
33.00,454267,2022-03-30 20:59:47.8410
33.00,454313,2022-03-30 20:59:47.8870
33.00,454359,2022-03-30 20:59:47.9330
33.00,454404,2022-03-30 20:59:47.9780
33.00,454450,2022-03-30 20:59:48.0250
33.00,454499,2022-03-30 20:59:48.0730
33.00,454546,2022-03-30 20:59:48.1210
33.00,454593,2022-03-30 20:59:48.1680
33.00,454640,2022-03-30 20:59:48.2150
33.00,454687,2022-03-30 20:59:48.2620
33.00,454731,2022-03-30 20:59:48.3060
33.00,454776,2022-03-30 20:59:48.3510
33.00,454821,2022-03-30 20:59:48.3960
33.00,454868,2022-03-30 20:59:48.4420
33.00,454907,2022-03-30 20:59:48.4820
33.00,454950,2022-03-30 20:59:48.5250
44.00,454997,2022-03-30 20:59:48.5720
44.00,455047,2022-03-30 20:59:48.6220
44.00,455096,2022-03-30 20:59:48.6710
44.00,455144,2022-03-30 20:59:48.7190
44.00,455193,2022-03-30 20:59:48.7680
44.00,455239,2022-03-30 20:59:48.8140
44.00,455286,2022-03-30 20:59:48.8600
44.00,455329,2022-03-30 20:59:48.9030
44.00,455378,2022-03-30 20:59:48.9530
44.00,455426,2022-03-30 20:59:49.0010
44.00,455471,2022-03-30 20:59:49.0450
44.00,455517,2022-03-30 20:59:49.0920
44.00,455563,2022-03-30 20:59:49.1380
44.00,455606,2022-03-30 20:59:49.1810
44.00,455641,2022-03-30 20:59:49.2160
35.00,455681,2022-03-30 20:59:49.2550
35.00,455726,2022-03-30 20:59:49.3000
35.00,455763,2022-03-30 20:59:49.3370
35.00,455813,2022-03-30 20:59:49.3880
35.00,455860,2022-03-30 20:59:49.4350
35.00,455904,2022-03-30 20:59:49.4790
35.00,455950,2022-03-30 20:59:49.5250
35.00,455997,2022-03-30 20:59:49.5720
35.00,456041,2022-03-30 20:59:49.6160
35.00,456089,2022-03-30 20:59:49.6640
35.00,456137,2022-03-30 20:59:49.7120
35.00,456185,2022-03-30 20:59:49.7590
35.00,456230,2022-03-30 20:59:49.8050
35.00,456277,2022-03-30 20:59:49.8510
35.00,456324,2022-03-30 20:59:49.8980
34.00,456371,2022-03-30 20:59:49.9460
34.00,456417,2022-03-30 20:59:49.9910
34.00,456463,2022-03-30 20:59:50.0370
34.00,456511,2022-03-30 20:59:50.0850
34.00,456556,2022-03-30 20:59:50.1310
34.00,456592,2022-03-30 20:59:50.1660
34.00,456630,2022-03-30 20:59:50.2050
34.00,456661,2022-03-30 20:59:50.2350
34.00,456693,2022-03-30 20:59:50.2670
34.00,456723,2022-03-30 20:59:50.2970
34.00,456754,2022-03-30 20:59:50.3280
34.00,456783,2022-03-30 20:59:50.3570
34.00,456827,2022-03-30 20:59:50.4010
34.00,456874,2022-03-30 20:59:50.4490
34.00,456919,2022-03-30 20:59:50.4940
34.00,456947,2022-03-30 20:59:50.5220
34.00,456984,2022-03-30 20:59:50.5590
34.00,457030,2022-03-30 20:59:50.6050
43.00,457079,2022-03-30 20:59:50.6540
43.00,457124,2022-03-30 20:59:50.6990
43.00,457172,2022-03-30 20:59:50.7460
43.00,457218,2022-03-30 20:59:50.7930
43.00,457261,2022-03-30 20:59:50.8360
43.00,457308,2022-03-30 20:59:50.8830
43.00,457347,2022-03-30 20:59:50.9210
43.00,457380,2022-03-30 20:59:50.9550
43.00,457411,2022-03-30 20:59:50.9850
43.00,457443,2022-03-30 20:59:51.0170
43.00,457481,2022-03-30 20:59:51.0550
43.00,457524,2022-03-30 20:59:51.0980
43.00,457568,2022-03-30 20:59:51.1430
43.00,457615,2022-03-30 20:59:51.1900
43.00,457661,2022-03-30 20:59:51.2360
43.00,457708,2022-03-30 20:59:51.2820
43.00,457754,2022-03-30 20:59:51.3280
38.00,457804,2022-03-30 20:59:51.3780
38.00,457850,2022-03-30 20:59:51.4250
38.00,457898,2022-03-30 20:59:51.4730
38.00,457944,2022-03-30 20:59:51.5190
38.00,457991,2022-03-30 20:59:51.5650
38.00,458038,2022-03-30 20:59:51.6130
38.00,458085,2022-03-30 20:59:51.6600
38.00,458133,2022-03-30 20:59:51.7070
38.00,458180,2022-03-30 20:59:51.7550
38.00,458229,2022-03-30 20:59:51.8030
38.00,458279,2022-03-30 20:59:51.8530
38.00,458322,2022-03-30 20:59:51.8960
38.00,458366,2022-03-30 20:59:51.9410
38.00,458412,2022-03-30 20:59:51.9860
38.00,458457,2022-03-30 20:59:52.0310
33.00,458504,2022-03-30 20:59:52.0790
33.00,458551,2022-03-30 20:59:52.1260
33.00,458596,2022-03-30 20:59:52.1700
33.00,458639,2022-03-30 20:59:52.2140
33.00,458684,2022-03-30 20:59:52.2580
33.00,458729,2022-03-30 20:59:52.3040
33.00,458779,2022-03-30 20:59:52.3530
33.00,458825,2022-03-30 20:59:52.4000
33.00,458874,2022-03-30 20:59:52.4490
33.00,458919,2022-03-30 20:59:52.4940
33.00,458968,2022-03-30 20:59:52.5430
33.00,459017,2022-03-30 20:59:52.5920
33.00,459063,2022-03-30 20:59:52.6370
33.00,459106,2022-03-30 20:59:52.6810
33.00,459147,2022-03-30 20:59:52.7210
38.00,459177,2022-03-30 20:59:52.7520
38.00,459220,2022-03-30 20:59:52.7940
38.00,459248,2022-03-30 20:59:52.8220
38.00,459277,2022-03-30 20:59:52.8510
38.00,459322,2022-03-30 20:59:52.8960
38.00,459355,2022-03-30 20:59:52.9300
38.00,459383,2022-03-30 20:59:52.9580
38.00,459427,2022-03-30 20:59:53.0020
38.00,459473,2022-03-30 20:59:53.0470
38.00,459519,2022-03-30 20:59:53.0940
38.00,459570,2022-03-30 20:59:53.1450
38.00,459617,2022-03-30 20:59:53.1910
38.00,459660,2022-03-30 20:59:53.2350
38.00,459708,2022-03-30 20:59:53.2830
38.00,459755,2022-03-30 20:59:53.3300
38.00,459808,2022-03-30 20:59:53.3830
38.00,459857,2022-03-30 20:59:53.4320
42.00,459905,2022-03-30 20:59:53.4790
42.00,459953,2022-03-30 20:59:53.5270
42.00,459997,2022-03-30 20:59:53.5710
42.00,460042,2022-03-30 20:59:53.6160
42.00,460087,2022-03-30 20:59:53.6620
42.00,460131,2022-03-30 20:59:53.7050
42.00,460177,2022-03-30 20:59:53.7510
42.00,460223,2022-03-30 20:59:53.7970
42.00,460271,2022-03-30 20:59:53.8450
42.00,460318,2022-03-30 20:59:53.8920
42.00,460366,2022-03-30 20:59:53.9400
42.00,460409,2022-03-30 20:59:53.9840
42.00,460457,2022-03-30 20:59:54.0320
42.00,460506,2022-03-30 20:59:54.0800
42.00,460552,2022-03-30 20:59:54.1260
33.00,460614,2022-03-30 20:59:54.1890
33.00,460660,2022-03-30 20:59:54.2340
33.00,460709,2022-03-30 20:59:54.2830
33.00,460756,2022-03-30 20:59:54.3300
33.00,460803,2022-03-30 20:59:54.3780
33.00,460848,2022-03-30 20:59:54.4220
33.00,460894,2022-03-30 20:59:54.4690
33.00,460939,2022-03-30 20:59:54.5140
33.00,460988,2022-03-30 20:59:54.5630
33.00,461033,2022-03-30 20:59:54.6080
33.00,461078,2022-03-30 20:59:54.6530
33.00,461128,2022-03-30 20:59:54.7020
33.00,461176,2022-03-30 20:59:54.7510
33.00,461221,2022-03-30 20:59:54.7960
33.00,461263,2022-03-30 20:59:54.8370
35.00,461313,2022-03-30 20:59:54.8870
35.00,461358,2022-03-30 20:59:54.9330
35.00,461407,2022-03-30 20:59:54.9810
35.00,461456,2022-03-30 20:59:55.0300
35.00,461504,2022-03-30 20:59:55.0790
35.00,461549,2022-03-30 20:59:55.1240
35.00,461595,2022-03-30 20:59:55.1690
35.00,461642,2022-03-30 20:59:55.2160
35.00,461690,2022-03-30 20:59:55.2650
35.00,461737,2022-03-30 20:59:55.3120
35.00,461785,2022-03-30 20:59:55.3600
35.00,461831,2022-03-30 20:59:55.4050
35.00,461877,2022-03-30 20:59:55.4520
35.00,461924,2022-03-30 20:59:55.4980
35.00,461971,2022-03-30 20:59:55.5450
45.00,462016,2022-03-30 20:59:55.5910
45.00,462060,2022-03-30 20:59:55.6340
45.00,462096,2022-03-30 20:59:55.6700
45.00,462143,2022-03-30 20:59:55.7180
45.00,462191,2022-03-30 20:59:55.7660
45.00,462236,2022-03-30 20:59:55.8100
