LIGHT (lux),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
4.0,31578,2021-01-07 16:54:35:834
4.0,31628,2021-01-07 16:54:35:884
4.0,31678,2021-01-07 16:54:35:934
4.0,31728,2021-01-07 16:54:35:984
4.0,31778,2021-01-07 16:54:36:034
4.0,31828,2021-01-07 16:54:36:084
4.0,31878,2021-01-07 16:54:36:134
4.0,31928,2021-01-07 16:54:36:184
4.0,31978,2021-01-07 16:54:36:234
4.0,32028,2021-01-07 16:54:36:284
4.0,32078,2021-01-07 16:54:36:334
4.0,32128,2021-01-07 16:54:36:384
4.0,32178,2021-01-07 16:54:36:434
4.0,32228,2021-01-07 16:54:36:484
4.0,32278,2021-01-07 16:54:36:534
4.0,32327,2021-01-07 16:54:36:583
4.0,32378,2021-01-07 16:54:36:634
4.0,32428,2021-01-07 16:54:36:684
4.0,32478,2021-01-07 16:54:36:734
4.0,32527,2021-01-07 16:54:36:783
4.0,32578,2021-01-07 16:54:36:834
4.0,32627,2021-01-07 16:54:36:883
4.0,32678,2021-01-07 16:54:36:934
4.0,32727,2021-01-07 16:54:36:983
4.0,32778,2021-01-07 16:54:37:034
4.0,32828,2021-01-07 16:54:37:084
4.0,32878,2021-01-07 16:54:37:134
4.0,32928,2021-01-07 16:54:37:184
4.0,32978,2021-01-07 16:54:37:234
4.0,33028,2021-01-07 16:54:37:284
4.0,33078,2021-01-07 16:54:37:334
4.0,33128,2021-01-07 16:54:37:384
4.0,33178,2021-01-07 16:54:37:434
4.0,33228,2021-01-07 16:54:37:484
4.0,33278,2021-01-07 16:54:37:534
4.0,33328,2021-01-07 16:54:37:584
4.0,33378,2021-01-07 16:54:37:634
4.0,33428,2021-01-07 16:54:37:684
4.0,33478,2021-01-07 16:54:37:734
4.0,33527,2021-01-07 16:54:37:783
4.0,33578,2021-01-07 16:54:37:834
4.0,33628,2021-01-07 16:54:37:884
4.0,33678,2021-01-07 16:54:37:934
4.0,33728,2021-01-07 16:54:37:984
4.0,33777,2021-01-07 16:54:38:033
4.0,33828,2021-01-07 16:54:38:084
4.0,33878,2021-01-07 16:54:38:134
4.0,33928,2021-01-07 16:54:38:184
4.0,33978,2021-01-07 16:54:38:234
4.0,34027,2021-01-07 16:54:38:283
4.0,34078,2021-01-07 16:54:38:334
4.0,34128,2021-01-07 16:54:38:384
4.0,34178,2021-01-07 16:54:38:434
4.0,34228,2021-01-07 16:54:38:484
4.0,34278,2021-01-07 16:54:38:534
4.0,34328,2021-01-07 16:54:38:584
4.0,34377,2021-01-07 16:54:38:633
4.0,34428,2021-01-07 16:54:38:684
4.0,34477,2021-01-07 16:54:38:733
4.0,34528,2021-01-07 16:54:38:784
4.0,34578,2021-01-07 16:54:38:834
4.0,34628,2021-01-07 16:54:38:884
4.0,34678,2021-01-07 16:54:38:934
4.0,34728,2021-01-07 16:54:38:984
4.0,34778,2021-01-07 16:54:39:034
4.0,34828,2021-01-07 16:54:39:084
4.0,34878,2021-01-07 16:54:39:134
4.0,34928,2021-01-07 16:54:39:184
4.0,34978,2021-01-07 16:54:39:234
4.0,35028,2021-01-07 16:54:39:284
4.0,35077,2021-01-07 16:54:39:333
4.0,35128,2021-01-07 16:54:39:384
4.0,35178,2021-01-07 16:54:39:434
4.0,35227,2021-01-07 16:54:39:483
4.0,35278,2021-01-07 16:54:39:534
4.0,35327,2021-01-07 16:54:39:583
4.0,35378,2021-01-07 16:54:39:634
4.0,35428,2021-01-07 16:54:39:684
4.0,35478,2021-01-07 16:54:39:734
4.0,35528,2021-01-07 16:54:39:784
4.0,35579,2021-01-07 16:54:39:835
4.0,35628,2021-01-07 16:54:39:884
4.0,35678,2021-01-07 16:54:39:934
4.0,35728,2021-01-07 16:54:39:984
4.0,35778,2021-01-07 16:54:40:034
4.0,35828,2021-01-07 16:54:40:084
4.0,35878,2021-01-07 16:54:40:134
4.0,35928,2021-01-07 16:54:40:184
4.0,35978,2021-01-07 16:54:40:234
4.0,36028,2021-01-07 16:54:40:284
4.0,36078,2021-01-07 16:54:40:334
4.0,36128,2021-01-07 16:54:40:384
4.0,36178,2021-01-07 16:54:40:434
4.0,36228,2021-01-07 16:54:40:484
4.0,36277,2021-01-07 16:54:40:533
4.0,36328,2021-01-07 16:54:40:584
4.0,36377,2021-01-07 16:54:40:633
4.0,36428,2021-01-07 16:54:40:684
4.0,36478,2021-01-07 16:54:40:734
4.0,36528,2021-01-07 16:54:40:784
4.0,36578,2021-01-07 16:54:40:834
4.0,36628,2021-01-07 16:54:40:884
4.0,36678,2021-01-07 16:54:40:934
4.0,36727,2021-01-07 16:54:40:983
4.0,36778,2021-01-07 16:54:41:034
4.0,36828,2021-01-07 16:54:41:084
4.0,36878,2021-01-07 16:54:41:134
4.0,36928,2021-01-07 16:54:41:184
4.0,36977,2021-01-07 16:54:41:233
4.0,37028,2021-01-07 16:54:41:284
4.0,37079,2021-01-07 16:54:41:335
4.0,37128,2021-01-07 16:54:41:384
4.0,37178,2021-01-07 16:54:41:434
4.0,37228,2021-01-07 16:54:41:484
4.0,37278,2021-01-07 16:54:41:534
4.0,37328,2021-01-07 16:54:41:584
4.0,37377,2021-01-07 16:54:41:633
4.0,37428,2021-01-07 16:54:41:684
4.0,37477,2021-01-07 16:54:41:733
4.0,37528,2021-01-07 16:54:41:784
4.0,37578,2021-01-07 16:54:41:834
4.0,37627,2021-01-07 16:54:41:883
4.0,37678,2021-01-07 16:54:41:934
4.0,37728,2021-01-07 16:54:41:984
4.0,37778,2021-01-07 16:54:42:034
4.0,37828,2021-01-07 16:54:42:084
4.0,37877,2021-01-07 16:54:42:133
4.0,37928,2021-01-07 16:54:42:184
4.0,37978,2021-01-07 16:54:42:234
4.0,38028,2021-01-07 16:54:42:284
4.0,38078,2021-01-07 16:54:42:334
4.0,38127,2021-01-07 16:54:42:383
4.0,38178,2021-01-07 16:54:42:434
4.0,38227,2021-01-07 16:54:42:483
4.0,38278,2021-01-07 16:54:42:534
4.0,38328,2021-01-07 16:54:42:584
4.0,38378,2021-01-07 16:54:42:634
4.0,38427,2021-01-07 16:54:42:683
4.0,38478,2021-01-07 16:54:42:734
6.0,38528,2021-01-07 16:54:42:784
6.0,38578,2021-01-07 16:54:42:834
6.0,38627,2021-01-07 16:54:42:883
6.0,38677,2021-01-07 16:54:42:933
6.0,38728,2021-01-07 16:54:42:984
6.0,38779,2021-01-07 16:54:43:035
6.0,38828,2021-01-07 16:54:43:084
6.0,38878,2021-01-07 16:54:43:134
6.0,38927,2021-01-07 16:54:43:183
6.0,38977,2021-01-07 16:54:43:233
6.0,39027,2021-01-07 16:54:43:283
6.0,39078,2021-01-07 16:54:43:334
6.0,39127,2021-01-07 16:54:43:383
6.0,39179,2021-01-07 16:54:43:435
6.0,39228,2021-01-07 16:54:43:484
6.0,39283,2021-01-07 16:54:43:539
7.0,39328,2021-01-07 16:54:43:584
7.0,39378,2021-01-07 16:54:43:634
7.0,39427,2021-01-07 16:54:43:683
7.0,39478,2021-01-07 16:54:43:734
7.0,39528,2021-01-07 16:54:43:784
7.0,39578,2021-01-07 16:54:43:834
7.0,39627,2021-01-07 16:54:43:883
7.0,39678,2021-01-07 16:54:43:934
6.0,39728,2021-01-07 16:54:43:984
4.0,39778,2021-01-07 16:54:44:034
4.0,39827,2021-01-07 16:54:44:083
4.0,39878,2021-01-07 16:54:44:134
4.0,39927,2021-01-07 16:54:44:183
4.0,39977,2021-01-07 16:54:44:233
4.0,40028,2021-01-07 16:54:44:284
4.0,40078,2021-01-07 16:54:44:334
4.0,40128,2021-01-07 16:54:44:384
4.0,40178,2021-01-07 16:54:44:434
4.0,40228,2021-01-07 16:54:44:484
4.0,40278,2021-01-07 16:54:44:534
4.0,40327,2021-01-07 16:54:44:583
4.0,40377,2021-01-07 16:54:44:633
6.0,40428,2021-01-07 16:54:44:684
6.0,40478,2021-01-07 16:54:44:734
6.0,40527,2021-01-07 16:54:44:783
6.0,40577,2021-01-07 16:54:44:833
3.0,40628,2021-01-07 16:54:44:884
4.0,40678,2021-01-07 16:54:44:934
4.0,40729,2021-01-07 16:54:44:985
4.0,40778,2021-01-07 16:54:45:034
4.0,40827,2021-01-07 16:54:45:083
4.0,40878,2021-01-07 16:54:45:134
4.0,40928,2021-01-07 16:54:45:184
4.0,40978,2021-01-07 16:54:45:234
4.0,41027,2021-01-07 16:54:45:283
4.0,41078,2021-01-07 16:54:45:334
4.0,41128,2021-01-07 16:54:45:384
4.0,41178,2021-01-07 16:54:45:434
4.0,41227,2021-01-07 16:54:45:483
4.0,41278,2021-01-07 16:54:45:534
4.0,41328,2021-01-07 16:54:45:584
4.0,41378,2021-01-07 16:54:45:634
4.0,41428,2021-01-07 16:54:45:684
4.0,41478,2021-01-07 16:54:45:734
4.0,41528,2021-01-07 16:54:45:784
4.0,41578,2021-01-07 16:54:45:834
4.0,41629,2021-01-07 16:54:45:885
4.0,41678,2021-01-07 16:54:45:934
4.0,41728,2021-01-07 16:54:45:984
4.0,41778,2021-01-07 16:54:46:034
4.0,41828,2021-01-07 16:54:46:084
4.0,41878,2021-01-07 16:54:46:134
4.0,41928,2021-01-07 16:54:46:184
4.0,41978,2021-01-07 16:54:46:234
4.0,42028,2021-01-07 16:54:46:284
4.0,42078,2021-01-07 16:54:46:334
4.0,42128,2021-01-07 16:54:46:384
4.0,42177,2021-01-07 16:54:46:433
4.0,42228,2021-01-07 16:54:46:484
4.0,42278,2021-01-07 16:54:46:534
4.0,42329,2021-01-07 16:54:46:585
4.0,42379,2021-01-07 16:54:46:635
4.0,42428,2021-01-07 16:54:46:684
4.0,42477,2021-01-07 16:54:46:733
4.0,42528,2021-01-07 16:54:46:784
4.0,42578,2021-01-07 16:54:46:834
4.0,42627,2021-01-07 16:54:46:883
4.0,42678,2021-01-07 16:54:46:934
4.0,42728,2021-01-07 16:54:46:984
4.0,42778,2021-01-07 16:54:47:034
4.0,42828,2021-01-07 16:54:47:084
4.0,42878,2021-01-07 16:54:47:134
4.0,42927,2021-01-07 16:54:47:183
4.0,42978,2021-01-07 16:54:47:234
4.0,43028,2021-01-07 16:54:47:284
4.0,43078,2021-01-07 16:54:47:334
4.0,43128,2021-01-07 16:54:47:384
4.0,43178,2021-01-07 16:54:47:434
4.0,43228,2021-01-07 16:54:47:484
4.0,43278,2021-01-07 16:54:47:534
4.0,43328,2021-01-07 16:54:47:584
4.0,43377,2021-01-07 16:54:47:633
4.0,43427,2021-01-07 16:54:47:683
4.0,43478,2021-01-07 16:54:47:734
4.0,43528,2021-01-07 16:54:47:784
4.0,43578,2021-01-07 16:54:47:834
4.0,43627,2021-01-07 16:54:47:883
4.0,43678,2021-01-07 16:54:47:934
4.0,43728,2021-01-07 16:54:47:984
4.0,43777,2021-01-07 16:54:48:033
4.0,43828,2021-01-07 16:54:48:084
4.0,43878,2021-01-07 16:54:48:134
4.0,43928,2021-01-07 16:54:48:184
4.0,43978,2021-01-07 16:54:48:234
4.0,44028,2021-01-07 16:54:48:284
4.0,44078,2021-01-07 16:54:48:334
4.0,44128,2021-01-07 16:54:48:384
4.0,44177,2021-01-07 16:54:48:433
4.0,44228,2021-01-07 16:54:48:484
4.0,44278,2021-01-07 16:54:48:534
4.0,44328,2021-01-07 16:54:48:584
4.0,44378,2021-01-07 16:54:48:634
4.0,44428,2021-01-07 16:54:48:684
4.0,44478,2021-01-07 16:54:48:734
4.0,44528,2021-01-07 16:54:48:784
4.0,44577,2021-01-07 16:54:48:833
4.0,44627,2021-01-07 16:54:48:883
4.0,44678,2021-01-07 16:54:48:934
4.0,44728,2021-01-07 16:54:48:984
4.0,44777,2021-01-07 16:54:49:033
4.0,44827,2021-01-07 16:54:49:083
4.0,44878,2021-01-07 16:54:49:134
4.0,44928,2021-01-07 16:54:49:184
4.0,44978,2021-01-07 16:54:49:234
4.0,45028,2021-01-07 16:54:49:284
4.0,45078,2021-01-07 16:54:49:334
4.0,45127,2021-01-07 16:54:49:383
4.0,45177,2021-01-07 16:54:49:433
4.0,45227,2021-01-07 16:54:49:483
4.0,45278,2021-01-07 16:54:49:534
4.0,45328,2021-01-07 16:54:49:584
4.0,45378,2021-01-07 16:54:49:634
4.0,45429,2021-01-07 16:54:49:685
4.0,45478,2021-01-07 16:54:49:734
4.0,45528,2021-01-07 16:54:49:784
4.0,45577,2021-01-07 16:54:49:833
4.0,45627,2021-01-07 16:54:49:883
4.0,45678,2021-01-07 16:54:49:934
4.0,45728,2021-01-07 16:54:49:984
4.0,45777,2021-01-07 16:54:50:033
4.0,45827,2021-01-07 16:54:50:083
4.0,45878,2021-01-07 16:54:50:134
4.0,45928,2021-01-07 16:54:50:184
4.0,45978,2021-01-07 16:54:50:234
4.0,46028,2021-01-07 16:54:50:284
4.0,46078,2021-01-07 16:54:50:334
4.0,46127,2021-01-07 16:54:50:383
4.0,46178,2021-01-07 16:54:50:434
4.0,46228,2021-01-07 16:54:50:484
4.0,46278,2021-01-07 16:54:50:534
4.0,46328,2021-01-07 16:54:50:584
4.0,46378,2021-01-07 16:54:50:634
4.0,46429,2021-01-07 16:54:50:685
4.0,46478,2021-01-07 16:54:50:734
4.0,46528,2021-01-07 16:54:50:784
4.0,46577,2021-01-07 16:54:50:833
4.0,46627,2021-01-07 16:54:50:883
4.0,46677,2021-01-07 16:54:50:933
4.0,46728,2021-01-07 16:54:50:984
4.0,46777,2021-01-07 16:54:51:033
4.0,46827,2021-01-07 16:54:51:083
4.0,46878,2021-01-07 16:54:51:134
4.0,46928,2021-01-07 16:54:51:184
4.0,46978,2021-01-07 16:54:51:234
4.0,47028,2021-01-07 16:54:51:284
4.0,47078,2021-01-07 16:54:51:334
4.0,47128,2021-01-07 16:54:51:384
4.0,47178,2021-01-07 16:54:51:434
4.0,47228,2021-01-07 16:54:51:484
4.0,47278,2021-01-07 16:54:51:534
4.0,47327,2021-01-07 16:54:51:583
4.0,47378,2021-01-07 16:54:51:634
4.0,47428,2021-01-07 16:54:51:684
4.0,47478,2021-01-07 16:54:51:734
4.0,47528,2021-01-07 16:54:51:784
4.0,47578,2021-01-07 16:54:51:834
4.0,47628,2021-01-07 16:54:51:884
4.0,47678,2021-01-07 16:54:51:934
4.0,47728,2021-01-07 16:54:51:984
4.0,47777,2021-01-07 16:54:52:033
4.0,47827,2021-01-07 16:54:52:083
4.0,47877,2021-01-07 16:54:52:133
4.0,47928,2021-01-07 16:54:52:184
4.0,47978,2021-01-07 16:54:52:234
4.0,48028,2021-01-07 16:54:52:284
4.0,48078,2021-01-07 16:54:52:334
4.0,48128,2021-01-07 16:54:52:384
4.0,48178,2021-01-07 16:54:52:434
4.0,48228,2021-01-07 16:54:52:484
4.0,48278,2021-01-07 16:54:52:534
4.0,48328,2021-01-07 16:54:52:584
4.0,48378,2021-01-07 16:54:52:634
4.0,48428,2021-01-07 16:54:52:684
4.0,48478,2021-01-07 16:54:52:734
4.0,48528,2021-01-07 16:54:52:784
4.0,48578,2021-01-07 16:54:52:834
4.0,48627,2021-01-07 16:54:52:883
4.0,48678,2021-01-07 16:54:52:934
4.0,48727,2021-01-07 16:54:52:983
4.0,48778,2021-01-07 16:54:53:034
4.0,48827,2021-01-07 16:54:53:083
4.0,48877,2021-01-07 16:54:53:133
4.0,48927,2021-01-07 16:54:53:183
4.0,48978,2021-01-07 16:54:53:234
4.0,49028,2021-01-07 16:54:53:284
4.0,49078,2021-01-07 16:54:53:334
4.0,49128,2021-01-07 16:54:53:384
4.0,49178,2021-01-07 16:54:53:434
4.0,49227,2021-01-07 16:54:53:483
4.0,49277,2021-01-07 16:54:53:533
4.0,49328,2021-01-07 16:54:53:584
4.0,49378,2021-01-07 16:54:53:634
4.0,49428,2021-01-07 16:54:53:684
4.0,49478,2021-01-07 16:54:53:734
4.0,49528,2021-01-07 16:54:53:784
4.0,49578,2021-01-07 16:54:53:834
4.0,49627,2021-01-07 16:54:53:883
4.0,49677,2021-01-07 16:54:53:933
4.0,49727,2021-01-07 16:54:53:983
4.0,49778,2021-01-07 16:54:54:034
4.0,49828,2021-01-07 16:54:54:084
4.0,49878,2021-01-07 16:54:54:134
4.0,49928,2021-01-07 16:54:54:184
4.0,49978,2021-01-07 16:54:54:234
4.0,50028,2021-01-07 16:54:54:284
4.0,50077,2021-01-07 16:54:54:333
4.0,50127,2021-01-07 16:54:54:383
4.0,50178,2021-01-07 16:54:54:434
4.0,50228,2021-01-07 16:54:54:484
4.0,50278,2021-01-07 16:54:54:534
4.0,50328,2021-01-07 16:54:54:584
4.0,50378,2021-01-07 16:54:54:634
4.0,50428,2021-01-07 16:54:54:684
4.0,50478,2021-01-07 16:54:54:734
4.0,50527,2021-01-07 16:54:54:783
4.0,50578,2021-01-07 16:54:54:834
4.0,50628,2021-01-07 16:54:54:884
4.0,50678,2021-01-07 16:54:54:934
4.0,50728,2021-01-07 16:54:54:984
4.0,50778,2021-01-07 16:54:55:034
4.0,50828,2021-01-07 16:54:55:084
4.0,50877,2021-01-07 16:54:55:133
4.0,50927,2021-01-07 16:54:55:183
4.0,50977,2021-01-07 16:54:55:233
4.0,51027,2021-01-07 16:54:55:283
4.0,51077,2021-01-07 16:54:55:333
4.0,51128,2021-01-07 16:54:55:384
4.0,51178,2021-01-07 16:54:55:434
4.0,51228,2021-01-07 16:54:55:484
4.0,51278,2021-01-07 16:54:55:534
4.0,51328,2021-01-07 16:54:55:584
4.0,51378,2021-01-07 16:54:55:634
4.0,51427,2021-01-07 16:54:55:683
4.0,51478,2021-01-07 16:54:55:734
4.0,51528,2021-01-07 16:54:55:784
4.0,51577,2021-01-07 16:54:55:833
4.0,51628,2021-01-07 16:54:55:884
4.0,51678,2021-01-07 16:54:55:934
4.0,51727,2021-01-07 16:54:55:983
4.0,51777,2021-01-07 16:54:56:033
6.0,51828,2021-01-07 16:54:56:084
6.0,51878,2021-01-07 16:54:56:134
6.0,51927,2021-01-07 16:54:56:183
6.0,51978,2021-01-07 16:54:56:234
6.0,52027,2021-01-07 16:54:56:283
6.0,52078,2021-01-07 16:54:56:334
6.0,52128,2021-01-07 16:54:56:384
6.0,52178,2021-01-07 16:54:56:434
6.0,52228,2021-01-07 16:54:56:484
6.0,52278,2021-01-07 16:54:56:534
6.0,52327,2021-01-07 16:54:56:583
6.0,52377,2021-01-07 16:54:56:633
6.0,52428,2021-01-07 16:54:56:684
6.0,52478,2021-01-07 16:54:56:734
6.0,52528,2021-01-07 16:54:56:784
6.0,52578,2021-01-07 16:54:56:834
6.0,52628,2021-01-07 16:54:56:884
6.0,52678,2021-01-07 16:54:56:934
6.0,52728,2021-01-07 16:54:56:984
6.0,52778,2021-01-07 16:54:57:034
6.0,52828,2021-01-07 16:54:57:084
6.0,52878,2021-01-07 16:54:57:134
6.0,52927,2021-01-07 16:54:57:183
6.0,52978,2021-01-07 16:54:57:234
6.0,53028,2021-01-07 16:54:57:284
6.0,53078,2021-01-07 16:54:57:334
6.0,53128,2021-01-07 16:54:57:384
6.0,53178,2021-01-07 16:54:57:434
6.0,53227,2021-01-07 16:54:57:483
6.0,53278,2021-01-07 16:54:57:534
6.0,53327,2021-01-07 16:54:57:583
6.0,53378,2021-01-07 16:54:57:634
6.0,53428,2021-01-07 16:54:57:684
6.0,53478,2021-01-07 16:54:57:734
6.0,53528,2021-01-07 16:54:57:784
6.0,53577,2021-01-07 16:54:57:833
6.0,53628,2021-01-07 16:54:57:884
6.0,53678,2021-01-07 16:54:57:934
6.0,53728,2021-01-07 16:54:57:984
6.0,53778,2021-01-07 16:54:58:034
6.0,53827,2021-01-07 16:54:58:083
6.0,53878,2021-01-07 16:54:58:134
6.0,53927,2021-01-07 16:54:58:183
6.0,53978,2021-01-07 16:54:58:234
6.0,54027,2021-01-07 16:54:58:283
6.0,54078,2021-01-07 16:54:58:334
6.0,54127,2021-01-07 16:54:58:383
6.0,54178,2021-01-07 16:54:58:434
6.0,54228,2021-01-07 16:54:58:484
6.0,54278,2021-01-07 16:54:58:534
6.0,54328,2021-01-07 16:54:58:584
6.0,54378,2021-01-07 16:54:58:634
6.0,54428,2021-01-07 16:54:58:684
6.0,54478,2021-01-07 16:54:58:734
6.0,54528,2021-01-07 16:54:58:784
6.0,54577,2021-01-07 16:54:58:833
6.0,54630,2021-01-07 16:54:58:886
4.0,54677,2021-01-07 16:54:58:933
4.0,54728,2021-01-07 16:54:58:984
4.0,54778,2021-01-07 16:54:59:034
4.0,54828,2021-01-07 16:54:59:084
4.0,54877,2021-01-07 16:54:59:133
4.0,54928,2021-01-07 16:54:59:184
4.0,54978,2021-01-07 16:54:59:234
4.0,55028,2021-01-07 16:54:59:284
3.0,55077,2021-01-07 16:54:59:333
3.0,55128,2021-01-07 16:54:59:384
3.0,55178,2021-01-07 16:54:59:434
3.0,55228,2021-01-07 16:54:59:484
4.0,55278,2021-01-07 16:54:59:534
4.0,55328,2021-01-07 16:54:59:584
4.0,55377,2021-01-07 16:54:59:633
4.0,55428,2021-01-07 16:54:59:684
4.0,55478,2021-01-07 16:54:59:734
4.0,55528,2021-01-07 16:54:59:784
4.0,55578,2021-01-07 16:54:59:834
4.0,55628,2021-01-07 16:54:59:884
4.0,55678,2021-01-07 16:54:59:934
4.0,55727,2021-01-07 16:54:59:983
4.0,55777,2021-01-07 16:55:00:033
4.0,55828,2021-01-07 16:55:00:084
4.0,55878,2021-01-07 16:55:00:134
4.0,55928,2021-01-07 16:55:00:184
4.0,55978,2021-01-07 16:55:00:234
4.0,56028,2021-01-07 16:55:00:284
4.0,56078,2021-01-07 16:55:00:334
4.0,56127,2021-01-07 16:55:00:383
4.0,56178,2021-01-07 16:55:00:434
4.0,56227,2021-01-07 16:55:00:483
4.0,56278,2021-01-07 16:55:00:534
4.0,56328,2021-01-07 16:55:00:584
4.0,56378,2021-01-07 16:55:00:634
4.0,56428,2021-01-07 16:55:00:684
4.0,56478,2021-01-07 16:55:00:734
4.0,56527,2021-01-07 16:55:00:783
4.0,56578,2021-01-07 16:55:00:834
4.0,56628,2021-01-07 16:55:00:884
4.0,56677,2021-01-07 16:55:00:933
4.0,56727,2021-01-07 16:55:00:983
4.0,56778,2021-01-07 16:55:01:034
4.0,56828,2021-01-07 16:55:01:084
4.0,56878,2021-01-07 16:55:01:134
4.0,56928,2021-01-07 16:55:01:184
4.0,56978,2021-01-07 16:55:01:234
4.0,57028,2021-01-07 16:55:01:284
4.0,57078,2021-01-07 16:55:01:334
4.0,57128,2021-01-07 16:55:01:384
4.0,57178,2021-01-07 16:55:01:434
4.0,57227,2021-01-07 16:55:01:483
4.0,57278,2021-01-07 16:55:01:534
4.0,57329,2021-01-07 16:55:01:585
4.0,57378,2021-01-07 16:55:01:634
4.0,57428,2021-01-07 16:55:01:684
4.0,57477,2021-01-07 16:55:01:733
4.0,57528,2021-01-07 16:55:01:784
4.0,57577,2021-01-07 16:55:01:833
4.0,57628,2021-01-07 16:55:01:884
4.0,57678,2021-01-07 16:55:01:934
4.0,57728,2021-01-07 16:55:01:984
4.0,57778,2021-01-07 16:55:02:034
4.0,57828,2021-01-07 16:55:02:084
4.0,57878,2021-01-07 16:55:02:134
4.0,57928,2021-01-07 16:55:02:184
4.0,57978,2021-01-07 16:55:02:234
4.0,58028,2021-01-07 16:55:02:284
4.0,58078,2021-01-07 16:55:02:334
4.0,58128,2021-01-07 16:55:02:384
4.0,58178,2021-01-07 16:55:02:434
4.0,58228,2021-01-07 16:55:02:484
4.0,58278,2021-01-07 16:55:02:534
4.0,58328,2021-01-07 16:55:02:584
4.0,58378,2021-01-07 16:55:02:634
4.0,58427,2021-01-07 16:55:02:683
4.0,58478,2021-01-07 16:55:02:734
4.0,58528,2021-01-07 16:55:02:784
4.0,58578,2021-01-07 16:55:02:834
4.0,58628,2021-01-07 16:55:02:884
4.0,58678,2021-01-07 16:55:02:934
4.0,58728,2021-01-07 16:55:02:984
4.0,58777,2021-01-07 16:55:03:033
4.0,58828,2021-01-07 16:55:03:084
4.0,58878,2021-01-07 16:55:03:134
4.0,58928,2021-01-07 16:55:03:184
4.0,58978,2021-01-07 16:55:03:234
4.0,59028,2021-01-07 16:55:03:284
4.0,59078,2021-01-07 16:55:03:334
4.0,59127,2021-01-07 16:55:03:383
4.0,59177,2021-01-07 16:55:03:433
4.0,59228,2021-01-07 16:55:03:484
4.0,59278,2021-01-07 16:55:03:534
4.0,59328,2021-01-07 16:55:03:584
4.0,59378,2021-01-07 16:55:03:634
4.0,59428,2021-01-07 16:55:03:684
4.0,59477,2021-01-07 16:55:03:733
4.0,59528,2021-01-07 16:55:03:784
4.0,59578,2021-01-07 16:55:03:834
4.0,59628,2021-01-07 16:55:03:884
4.0,59678,2021-01-07 16:55:03:934
4.0,59728,2021-01-07 16:55:03:984
4.0,59778,2021-01-07 16:55:04:034
4.0,59828,2021-01-07 16:55:04:084
4.0,59878,2021-01-07 16:55:04:134
4.0,59927,2021-01-07 16:55:04:183
4.0,59978,2021-01-07 16:55:04:234
4.0,60028,2021-01-07 16:55:04:284
4.0,60078,2021-01-07 16:55:04:334
4.0,60128,2021-01-07 16:55:04:384
4.0,60178,2021-01-07 16:55:04:434
4.0,60227,2021-01-07 16:55:04:483
4.0,60278,2021-01-07 16:55:04:534
4.0,60328,2021-01-07 16:55:04:584
4.0,60378,2021-01-07 16:55:04:634
4.0,60428,2021-01-07 16:55:04:684
4.0,60478,2021-01-07 16:55:04:734
4.0,60528,2021-01-07 16:55:04:784
4.0,60578,2021-01-07 16:55:04:834
4.0,60628,2021-01-07 16:55:04:884
4.0,60678,2021-01-07 16:55:04:934
4.0,60728,2021-01-07 16:55:04:984
4.0,60778,2021-01-07 16:55:05:034
4.0,60828,2021-01-07 16:55:05:084
4.0,60878,2021-01-07 16:55:05:134
4.0,60928,2021-01-07 16:55:05:184
4.0,60978,2021-01-07 16:55:05:234
4.0,61028,2021-01-07 16:55:05:284
4.0,61077,2021-01-07 16:55:05:333
4.0,61127,2021-01-07 16:55:05:383
4.0,61178,2021-01-07 16:55:05:434
4.0,61228,2021-01-07 16:55:05:484
4.0,61278,2021-01-07 16:55:05:534
4.0,61328,2021-01-07 16:55:05:584
4.0,61378,2021-01-07 16:55:05:634
4.0,61428,2021-01-07 16:55:05:684
4.0,61478,2021-01-07 16:55:05:734
4.0,61528,2021-01-07 16:55:05:784
4.0,61578,2021-01-07 16:55:05:834
4.0,61628,2021-01-07 16:55:05:884
4.0,61678,2021-01-07 16:55:05:934
4.0,61728,2021-01-07 16:55:05:984
4.0,61778,2021-01-07 16:55:06:034
4.0,61828,2021-01-07 16:55:06:084
4.0,61878,2021-01-07 16:55:06:134
4.0,61928,2021-01-07 16:55:06:184
4.0,61977,2021-01-07 16:55:06:233
4.0,62028,2021-01-07 16:55:06:284
4.0,62078,2021-01-07 16:55:06:334
4.0,62128,2021-01-07 16:55:06:384
4.0,62178,2021-01-07 16:55:06:434
4.0,62228,2021-01-07 16:55:06:484
4.0,62278,2021-01-07 16:55:06:534
4.0,62328,2021-01-07 16:55:06:584
4.0,62378,2021-01-07 16:55:06:634
4.0,62428,2021-01-07 16:55:06:684
4.0,62478,2021-01-07 16:55:06:734
4.0,62527,2021-01-07 16:55:06:783
4.0,62578,2021-01-07 16:55:06:834
4.0,62628,2021-01-07 16:55:06:884
4.0,62678,2021-01-07 16:55:06:934
4.0,62728,2021-01-07 16:55:06:984
4.0,62777,2021-01-07 16:55:07:033
4.0,62828,2021-01-07 16:55:07:084
4.0,62877,2021-01-07 16:55:07:133
4.0,62928,2021-01-07 16:55:07:184
4.0,62978,2021-01-07 16:55:07:234
4.0,63028,2021-01-07 16:55:07:284
4.0,63078,2021-01-07 16:55:07:334
4.0,63127,2021-01-07 16:55:07:383
4.0,63178,2021-01-07 16:55:07:434
4.0,63227,2021-01-07 16:55:07:483
